time_s,ecg,ppg
79.453125,0.040034705,-18.93
79.46875,0.044132483,-21.77
79.484375,0.034984436544830765,-25.06
79.5,0.026141256,-28.66
79.515625,0.028294849,-32.33
79.53125,0.014243484348513117,-35.83
79.546875,0.020163991961222243,-39.05
79.5625,0.025798555537195046,-42.06
79.578125,0.006460713,-45.06
79.59375,0.037262268,-48.28
79.609375,0.059087892,-51.78
79.625,0.11735072795213505,-55.36
79.640625,0.10670708404897937,-58.56
79.65625,0.029817322867743218,-60.72
79.671875,-0.007209054,-61.18
79.6875,-0.032097862,-59.47
79.703125,-0.053172204,-55.42
79.71875,-0.043126544,-49.2
79.734375,0.21865760770406237,-41.34
79.75,0.5492703,-32.52
79.765625,0.40201059277785417,-23.5
79.78125,0.012916120912503727,-15
79.796875,-0.180470942,-7.64
79.8125,-0.184463621,-1.83
79.828125,-0.20207069,2.33
79.84375,-0.184193948,4.93
79.859375,-0.16208956,6.34
79.875,-0.152581361,7.02
79.890625,-0.140908203,7.28
79.90625,-0.128830253,7.33
79.921875,-0.143942203,7.14
79.9375,-0.157151298,6.65
79.953125,-0.171748873,5.88
79.96875,-0.170070018,4.95
79.984375,-0.139286259,4.07
80,-0.051145447,3.43
80.015625,0.022918225715014385,3.13
80.03125,0.058354002,3.15
80.046875,0.074791505,3.42
80.0625,0.053005209,3.85
80.078125,0.060110298,4.4
80.09375,0.030330827,5.01
80.109375,0.030030908,5.61
80.125,0.013699829891006952,6.04
80.140625,0.024686597761545796,6.14
80.15625,0.035079717697611666,5.74
80.171875,0.040930928,4.7
80.1875,0.039716898,2.98
80.203125,0.030710679326139762,0.63
80.21875,0.031320763,-2.16
80.234375,0.031966676,-5.13
80.25,0.029701210850863375,-8.03
80.265625,0.023530283138518696,-10.72
80.28125,0.015065480592586531,-13.19
80.296875,0.025913886,-15.54
80.3125,0.011932066364031735,-17.93
80.328125,0.019746379052428306,-20.48
80.34375,0.009413737,-23.24
80.359375,0.032399351410511076,-26.21
80.375,0.053972057,-29.31
80.390625,0.1099444753195483,-32.35
80.40625,0.1210522384164348,-35
80.421875,0.052426291,-36.78
80.4375,-0.015648258,-37.08
80.453125,-0.034045342,-35.39
80.46875,-0.043051757,-31.47
80.484375,-0.054003673,-25.47
80.5,0.10435911100139135,-17.99
80.515625,0.42967797331647634,-9.84
80.53125,0.4639803124568179,-1.9
80.546875,0.12534449799413078,5.14
80.5625,-0.148302157,10.86
80.578125,-0.199768992,15.14
80.59375,-0.207095607,18.04
80.609375,-0.196106428,19.72
80.625,-0.186472648,20.38
80.640625,-0.172522906,20.2
80.65625,-0.165532056,19.31
80.671875,-0.15745897,17.89
80.6875,-0.161365032,16.13
80.703125,-0.184504773,14.24
80.71875,-0.197558703,12.47
80.734375,-0.190548897,11.01
80.75,-0.150303878,9.97
80.765625,-0.083362967,9.36
80.78125,-0.000295389,9.12
80.796875,0.040111599,9.17
80.8125,0.062443951,9.41
80.828125,0.035855715886112756,9.78
80.84375,0.037014536,10.2
80.859375,0.016933707,10.59
80.875,0.008561589,10.79
80.890625,0.005329036,10.62
80.90625,0.013557322422576481,9.94
80.921875,0.008895192,8.65
80.9375,0.033568889,6.74
80.953125,0.021587984570373617,4.31
80.96875,0.031862949,1.45
80.984375,0.025266562499089023,-1.72
81,0.030014079,-5.1
81.015625,0.023226788443450778,-8.52
81.03125,0.020437516,-11.85
81.046875,0.012035223958518443,-15
81.0625,0.013411167523747127,-18.01
81.078125,0.013456513508228586,-21.04
81.09375,0.024333420060993753,-24.34
81.109375,0.027812641,-28.1
81.125,0.052664309445006025,-32.33
81.140625,0.097323713,-36.75
81.15625,0.1304810161667529,-40.83
81.171875,0.044516203,-43.88
81.1875,0.00090026,-45.22
81.203125,-0.041906188,-44.38
81.21875,-0.023241223,-41.15
81.234375,-0.057994073,-35.68
81.25,0.13948042932878177,-28.4
81.265625,0.395041718,-19.95
81.28125,0.2914109821115462,-11.1
81.296875,0.1761537353528956,-2.6
81.3125,-0.109320794,4.92
81.328125,-0.130903162,11.06
81.34375,-0.160563345,15.64
81.359375,-0.127158984,18.68
81.375,-0.116638852,20.39
81.390625,-0.103295195,21.05
81.40625,-0.091065097,20.95
81.421875,-0.07151334,20.36
81.4375,-0.104051458,19.48
81.453125,-0.099553999,18.43
81.46875,-0.124708654,17.33
81.484375,-0.119650985,16.25
81.5,-0.076663442,15.3
81.515625,-0.007019303,14.62
81.53125,0.059187982,14.3
81.546875,0.11419984774459385,14.36
81.5625,0.10693508392084163,14.7
81.578125,0.096781486,15.14
81.59375,0.083923194,15.47
81.609375,0.062229577473057296,15.52
81.625,0.047369308,15.22
81.640625,0.053609991,14.56
81.65625,0.041633687430687655,13.58
81.671875,0.040561684984245956,12.25
81.6875,0.028843968719773138,10.51
81.703125,0.04846909,8.28
81.71875,0.043308072,5.59
81.734375,0.023753427347735778,2.55
81.75,0.032449634,-0.64
81.765625,0.037157801,-3.77
81.78125,0.026889242,-6.67
81.796875,0.03200055,-9.26
81.8125,0.023427529037035794,-11.59
81.828125,0.024567898525585167,-13.77
81.84375,0.013123539806782629,-15.99
81.859375,0.045646586770787895,-18.46
81.875,0.069661407,-21.39
81.890625,0.13400240226612636,-24.85
81.90625,0.11718735121727322,-28.74
81.921875,0.044533077,-32.67
81.9375,-0.003629954,-36.07
81.953125,-0.032987042,-38.26
81.96875,-0.04696532,-38.64
81.984375,-0.032973829,-36.81
82,0.15892420799977908,-32.72
82.015625,0.5233763410496717,-26.6
82.03125,0.4310538858364698,-18.98
82.046875,0.044457338,-10.57
82.0625,-0.159895096,-2.14
82.078125,-0.195484895,5.6
82.09375,-0.207965947,12.14
82.109375,-0.167901539,17.21
82.125,-0.149487429,20.79
82.140625,-0.122100645,23.06
82.15625,-0.092542583,24.28
82.171875,-0.091972458,24.68
82.1875,-0.107747718,24.43
82.203125,-0.127295681,23.69
82.21875,-0.154278117,22.62
82.234375,-0.164766891,21.49
82.25,-0.140064053,20.58
82.265625,-0.074844698,20.14
82.28125,-0.010187,20.27
82.296875,0.039450964,20.86
82.3125,0.038492226,21.66
82.328125,0.039649415,22.38
82.34375,0.019525,22.78
82.359375,0.015021293,22.78
82.375,0.011216219955029059,22.44
82.390625,0.012471177,21.86
82.40625,0.011034870797594198,21.12
82.421875,0.025821161139703043,20.21
82.4375,0.027122889245984265,19.03
82.453125,0.040179547,17.47
82.46875,0.010292298994107493,15.49
82.484375,-0.025674251,13.13
82.5,-0.047336789,10.51
82.515625,-0.071511232,7.8
82.53125,-0.064509398,5.08
82.546875,-0.050296525,2.4
82.5625,-0.024558802,-0.3
82.578125,-0.004338261,-3.11
82.59375,-0.002224556,-6.1
82.609375,0.0029225,-9.32
82.625,0.013090077,-12.78
82.640625,0.015100684743930557,-16.47
82.65625,0.039652802,-20.33
82.671875,0.064931763,-24.17
82.6875,0.13529438944203429,-27.65
82.703125,0.1754318231529553,-30.23
82.71875,0.113960468,-31.26
82.734375,0.075203412,-30.21
82.75,0.011910057603831254,-26.85
82.765625,-0.005927167,-21.33
82.78125,-0.014452915,-14.23
82.796875,0.10542977772952546,-6.33
82.8125,0.4585306722331192,1.57
82.828125,0.48348741211852736,8.85
82.84375,0.21229907511276805,15.09
82.859375,-0.087016876,20.09
82.875,-0.183496832,23.78
82.890625,-0.209548582,26.16
82.90625,-0.202664231,27.26
82.921875,-0.201099293,27.24
82.9375,-0.190691962,26.26
82.953125,-0.186740639,24.61
82.96875,-0.203364845,22.56
82.984375,-0.216180673,20.39
83,-0.221948255,18.34
83.015625,-0.211847353,16.61
83.03125,-0.210693861,15.32
83.046875,-0.162977082,14.55
83.0625,-0.090048564,14.25
83.078125,-0.001659597,14.33
83.09375,0.047629969,14.6
83.109375,0.048989903,14.89
83.125,0.060671311,15.06
83.140625,0.054656035,15.01
83.15625,0.04658203,14.69
83.171875,0.043579021,14.02
83.1875,0.030955391,12.91
83.203125,0.047736714,11.24
83.21875,0.047251067836620024,8.95
83.234375,0.058090125398899364,6.09
83.25,0.077840903,2.8
83.265625,0.07528125,-0.67
83.28125,0.062738676,-4.07
83.296875,0.071881956,-7.23
83.3125,0.061717069,-10.06
83.328125,0.060629783,-12.59
83.34375,0.049351984,-14.93
83.359375,0.060847617,-17.28
83.375,0.05681629,-19.83
83.390625,0.057311739,-22.72
83.40625,0.042237060142262126,-25.89
83.421875,0.084716483,-29.05
83.4375,0.099206472,-31.65
83.453125,0.15643872356602664,-33.01
83.46875,0.14604707644852163,-32.51
83.484375,0.089534945,-29.79
83.5,0.010806435986666028,-24.87
83.515625,-0.027364317,-18.17
83.53125,-0.057640675,-10.39
83.546875,-0.063938483,-2.36
83.5625,0.089206555,5.18
83.578125,0.49931589057615594,11.64
83.59375,0.5398319238092982,16.7
83.609375,0.15718071478000661,20.31
83.625,-0.106511,22.63
83.640625,-0.178697898,23.92
83.65625,-0.162664821,24.46
83.671875,-0.153773814,24.5
83.6875,-0.145582661,24.24
83.703125,-0.138379843,23.83
83.71875,-0.12573564,23.39
83.734375,-0.116982082,22.98
83.75,-0.110551882,22.61
83.765625,-0.122205314,22.22
83.78125,-0.154887812,21.78
83.796875,-0.185119734,21.28
83.8125,-0.150713399,20.78
83.828125,-0.057775734,20.39
83.84375,0.022929915,20.19
83.859375,0.053994149519097596,20.18
83.875,0.058817092671293016,20.28
83.890625,0.050114509,20.3
83.90625,0.035748369,20.1
83.921875,0.032395769,19.57
83.9375,0.004819255,18.7
83.953125,-0.002975588,17.5
83.96875,-0.00692514,16.06
83.984375,-0.003591542,14.43
84,0.008945718,12.68
84.015625,0.00816001,10.85
84.03125,0.012493131804802693,8.99
84.046875,0.009169897,7.03
84.0625,0.004783513,4.9
84.078125,0.000856495,2.49
84.09375,-0.003582884,-0.24
84.109375,-0.003028073,-3.18
84.125,-0.004695809,-6.12
84.140625,-0.000268298,-8.86
84.15625,-0.013988852,-11.36
84.171875,-0.015075548,-13.78
84.1875,-0.00881748,-16.4
84.203125,-0.01232231,-19.43
84.21875,-0.016331505,-22.75
84.234375,-0.018104362,-25.86
84.25,-0.013636862,-27.95
84.265625,0.018142273196914804,-28.24
84.28125,0.098217321,-26.25
84.296875,0.07415375,-21.99
84.3125,0.001391393,-15.95
84.328125,-0.041938935,-8.93
84.34375,-0.070596859,-1.76
84.359375,-0.049904573,4.84
84.375,-0.058371068,10.43
84.390625,0.16980288132794352,14.81
84.40625,0.48740636223464895,17.98
84.421875,0.3859071257900767,20.03
84.4375,0.020267635,21.11
84.453125,-0.202626598,21.37
84.46875,-0.192940932,20.97
84.484375,-0.201318468,20.04
84.5,-0.187483787,18.78
84.515625,-0.158728825,17.36
84.53125,-0.149608909,16.01
84.546875,-0.148071858,14.88
84.5625,-0.157810341,14.06
84.578125,-0.179142049,13.53
84.59375,-0.22305758,13.19
84.609375,-0.269330909,12.96
84.625,-0.315808423,12.75
84.640625,-0.280871824,12.57
84.65625,-0.097501094,12.38
84.671875,0.13345384759313783,12.18
84.6875,0.14728784340727674,11.94
84.703125,0.21592840185742407,11.65
84.71875,0.1328367046154765,11.29
84.734375,0.12411741436829424,10.88
84.75,0.071017973,10.36
84.765625,0.063233018,9.55
84.78125,-0.059923783,8.22
84.796875,0.1003608782573424,6.13
84.8125,0.1823145245051951,3.2
84.828125,0.1109706339776328,-0.41
84.84375,0.1300543042834012,-4.3
84.859375,0.06546769,-8.02
84.875,0.073365705,-11.2
84.890625,0.084579365,-13.7
84.90625,0.062343058,-15.65
84.921875,0.076609876,-17.32
84.9375,0.077795183,-19.09
84.953125,0.070239406,-21.24
84.96875,0.087878344,-23.89
84.984375,-0.068971416,-26.84
85,-0.17850076,-29.61
85.015625,-0.037349369,-31.5
85.03125,0.15816215215919502,-31.75
85.046875,0.10084205728614186,-29.81
85.0625,0.12957492017822803,-25.51
85.078125,0.13280630723706446,-19.16
85.09375,0.082263096,-11.43
85.109375,0.075421571,-3.15
85.125,0.034435231014401546,4.85
85.140625,0.022741320101709147,11.95
85.15625,0.036291036,17.65
85.171875,0.1863463603059886,21.71
85.1875,0.15701962616016082,24.05
85.203125,0.5133157243005609,24.83
85.21875,0.13776749936283803,24.43
85.234375,-0.348104148,23.31
85.25,-0.433649761,21.94
85.265625,-0.211512274,20.61
85.28125,-0.246953448,19.37
85.296875,-0.29455709,18.13
85.3125,-0.042219964,16.75
85.328125,-0.107015716,15.21
85.34375,-0.100823953,13.67
85.359375,-0.158792347,12.38
85.375,-0.137672065,11.6
85.390625,-0.199843683,11.43
85.40625,-0.179849753,11.82
85.421875,-0.09303975,12.59
85.4375,-0.044986575,13.48
85.453125,-0.163689497,14.27
85.46875,0.088149457,14.73
85.484375,0.24088449750733057,14.75
85.5,0.18557401134578547,14.24
85.515625,0.11518125220802536,13.24
85.53125,0.10056085076036848,11.83
85.546875,0.095176528,10.16
85.5625,0.1328505030694412,8.36
85.578125,0.12323452046274114,6.42
85.59375,0.13842588506896888,4.24
85.609375,0.14101558772470088,1.67
85.625,0.15433180888430784,-1.38
85.640625,0.16626287658589306,-4.8
85.65625,0.16924873916661165,-8.39
85.671875,0.087635128,-11.84
85.6875,0.003507194,-14.97
85.703125,-0.027208835,-17.74
85.71875,-0.041618653,-20.25
85.734375,-0.063963735,-22.7
85.75,-0.049396288,-25.21
85.765625,-0.003811804,-27.8
85.78125,0.089865088,-30.36
85.796875,0.090813935,-32.71
85.8125,0.021968812047733335,-34.53
85.828125,-0.035202721,-35.41
85.84375,-0.04867967,-34.86
85.859375,-0.035907918,-32.47
85.875,-0.058941609,-28.09
85.890625,0.050226073,-21.96
85.90625,0.14676815185270042,-14.77
85.921875,0.37668236921851106,-7.35
85.9375,0.14777449822507002,-0.43
85.953125,-0.156032447,5.63
85.96875,-0.184503739,10.93
85.984375,-0.198767666,15.75
86,-0.17905864,20.31
86.015625,-0.180354227,24.51
86.03125,-0.131042366,27.86
86.046875,-0.153166247,29.75
86.0625,-0.146931278,29.73
86.078125,-0.189738126,27.75
86.09375,-0.195431339,24.26
86.109375,-0.202998516,19.99
86.125,-0.200871575,15.73
86.140625,-0.173739981,12.13
86.15625,-0.083855967,9.65
86.171875,-0.000969456,8.5
86.1875,0.025980862288111254,8.76
86.203125,0.034915497,10.23
86.21875,-0.004714127,12.52
86.234375,-0.03358529,15.01
86.25,-0.015003155,16.9
86.265625,-0.011375781,17.46
86.28125,-0.031700714,16.21
86.296875,-0.042090188,13.11
86.3125,-0.02844383,8.71
86.328125,-0.043605578,3.99
86.34375,-0.024432541,0.15
86.359375,-0.055475802,-1.8
86.375,-0.047559602,-1.43
86.390625,-0.064357676,0.94
86.40625,-0.076851719,4.31
86.421875,-0.094274726,7.31
86.4375,-0.072740824,8.76
86.453125,-0.042584676,7.98
86.46875,0.019690448,4.97
86.484375,-0.006944571,0.21
86.5,-0.097826711,-5.66
86.515625,-0.173994401,-12.07
86.53125,-0.176115034,-18.69
86.546875,-0.208455938,-25.26
86.5625,-0.160162812,-31.47
86.578125,0.023398567511570906,-36.76
86.59375,0.19591048844356074,-40.39
86.609375,0.29011959451675107,-41.54
86.625,-0.064822452,-39.64
86.640625,-0.345938076,-34.53
86.65625,-0.369317892,-26.61
86.671875,-0.391196884,-16.81
86.6875,-0.3790659,-6.36
86.703125,-0.36142721,3.36
86.71875,-0.338492012,11.2
86.734375,-0.358163418,16.43
86.75,-0.323494158,18.95
86.765625,-0.327002533,19.25
86.78125,-0.344967418,18.29
86.796875,-0.343873806,17.17
86.8125,-0.331645962,16.8
86.828125,-0.262354131,17.65
86.84375,-0.181268389,19.64
86.859375,-0.093663105,22.18
86.875,-0.070071818,24.45
86.890625,-0.080380296,25.57
86.90625,-0.079756669,24.82
86.921875,-0.084163934,21.81
86.9375,-0.092777068,16.57
86.953125,-0.107764697,9.65
86.96875,-0.087274809,2.13
86.984375,-0.088764029,-4.65
87,-0.08210482,-9.4
87.015625,-0.072598844,-11.27
87.03125,-0.068650206,-10.19
87.046875,-0.070155082,-6.82
87.0625,-0.079074674,-2.28
87.078125,-0.084524357,2.26
87.09375,-0.059587265,5.9
87.109375,-0.011503026,8.17
87.125,0.064921601,8.97
87.140625,0.0280363,8.37
87.15625,-0.054694638,6.5
87.171875,-0.118974224,3.54
87.1875,-0.127749587,-0.23
87.203125,-0.126925949,-4.43
87.21875,-0.079997118,-8.65
87.234375,0.16598068767315483,-12.58
87.25,0.2770768326171593,-16.12
87.265625,0.25698188681132694,-19.4
87.28125,-0.03287653,-22.6
87.296875,-0.223917847,-25.8
87.3125,-0.222409428,-28.85
87.328125,-0.220245317,-31.3
87.34375,-0.181143965,-32.56
87.359375,-0.181139331,-32.13
87.375,-0.144890865,-29.76
87.390625,-0.137291164,-25.56
87.40625,-0.122317204,-19.95
87.421875,-0.127152168,-13.49
87.4375,-0.126630771,-6.73
87.453125,-0.126176765,-0.1
87.46875,-0.115361172,6.07
87.484375,-0.067363588,11.52
87.5,0.019928686,15.98
87.515625,0.063612235,19.25
87.53125,0.088192909,21.26
87.546875,0.081504146,22.15
87.5625,0.074502668,22.17
87.578125,0.055692497,21.65
87.59375,0.061042617,20.81
87.609375,0.046780145,19.76
87.625,0.068734164,18.45
87.640625,0.06492269,16.85
87.65625,0.072816019,14.99
87.671875,0.068898369,13.06
87.6875,0.082674544,11.33
87.703125,0.063644715,10.02
87.71875,0.071309152,9.34
87.734375,0.068395329,9.36
87.75,0.066921611,10.09
87.765625,0.061703379,11.36
87.78125,0.090275221,12.94
87.796875,0.13067825169485578,14.39
87.8125,0.20794509738074732,15.22
87.828125,0.17928354878078614,14.96
87.84375,0.10384507662064699,13.33
87.859375,0.030507604062499947,10.32
87.875,0.018164909641321045,6.26
87.890625,0.004371784,1.62
87.90625,0.019681546273016857,-3.08
87.921875,0.26094957105166927,-7.44
87.9375,0.5354317992104377,-11.27
87.953125,0.41148214849142295,-14.53
87.96875,0.076019459,-17.31
87.984375,-0.095812838,-19.75
88,-0.111756409,-21.94
88.015625,-0.127725641,-23.84
88.03125,-0.118870927,-25.21
88.046875,-0.088446264,-25.6
88.0625,-0.074360216,-24.48
88.078125,-0.064314633,-21.4
88.09375,-0.055088327,-16.23
88.109375,-0.080947217,-9.32
88.125,-0.088658185,-1.46
88.140625,-0.096999058,6.36
88.15625,-0.085545659,13.19
88.171875,-0.037131135,18.5
88.1875,0.046721009,22.13
88.203125,0.090825026,24.3
88.21875,0.1240586596096382,25.33
88.234375,0.1018269410296043,25.48
88.25,0.09589389,24.83
88.265625,0.06504234,23.34
88.28125,0.059725347893917535,20.93
88.296875,0.044612190280227906,17.62
88.3125,0.039836141,13.62
88.328125,0.038040190700466804,9.26
88.34375,0.035344925,4.99
88.359375,0.033950874395082736,1.24
88.375,0.042055185697249774,-1.64
88.390625,0.052773684,-3.44
88.40625,0.048428147,-4.18
88.421875,0.039281842,-4.05
88.4375,0.038790288394708175,-3.44
88.453125,0.023520422863991364,-2.83
88.46875,0.053460575,-2.64
88.484375,0.039350262,-3.14
88.5,0.052300416458024676,-4.37
88.515625,0.021366272,-6.18
88.53125,0.032446351,-8.31
88.546875,0.066679527,-10.56
88.5625,0.10108238946586649,-12.84
88.578125,0.15526664172462357,-15.22
88.59375,0.11738565559649802,-17.83
88.609375,0.044022231538203886,-20.8
88.625,0.019386871,-24.17
88.640625,-0.020910612,-27.77
88.65625,-0.017504707,-31.31
88.671875,-0.027685474,-34.29
88.6875,0.2420847202813194,-36.1
88.703125,0.3923352525447957,-36.11
88.71875,0.3053230742126234,-33.85
88.734375,0.081858505,-29.11
88.75,-0.134383845,-22.09
88.765625,-0.11190176,-13.36
88.78125,-0.124436347,-3.74
88.796875,-0.105198983,5.86
88.8125,-0.098634434,14.59
88.828125,-0.07120036,21.8
88.84375,-0.049873814,27.06
88.859375,-0.059663857,30.22
88.875,-0.060314102,31.37
88.890625,-0.051257633,30.8
88.90625,-0.069267131,28.88
88.921875,-0.025658541,26.01
88.9375,0.003446196,22.47
88.953125,0.061368632,18.49
88.96875,0.11133674771360486,14.28
88.984375,0.1136538690695124,10.07
89,0.10390180234811873,6.17
89.015625,0.097818997,2.88
89.03125,0.086084068,0.43
89.046875,0.076031108,-1.14
89.0625,0.090213839,-1.93
89.078125,0.090560852,-2.15
89.09375,0.091031889,-2.09
89.109375,0.094097888,-1.99
89.125,0.103247824,-2.13
89.140625,0.091775497,-2.71
89.15625,0.10920576825214853,-3.86
89.171875,0.11491734070371042,-5.61
89.1875,0.098244076,-7.81
89.203125,0.086342123,-10.21
89.21875,0.10033184927189272,-12.54
89.234375,0.086154383,-14.63
89.25,0.093591419,-16.46
89.265625,0.093742812,-18.2
89.28125,0.099704563,-20.13
89.296875,0.12667537331828735,-22.51
89.3125,0.17037840095368342,-25.56
89.328125,0.23726577398006218,-29.21
89.34375,0.19455539606373795,-33.06
89.359375,0.11031374821512002,-36.42
89.375,0.059045237992900304,-38.37
89.390625,0.0387397,-38.02
89.40625,0.030128945984650976,-34.81
89.421875,0.064813908,-28.72
89.4375,0.3792322115956858,-20.33
89.453125,0.5413384773687488,-10.63
89.46875,0.3336011540877629,-0.72
89.484375,0.056702004419811235,8.47
89.5,-0.09812572,16.38
89.515625,-0.102122787,22.79
89.53125,-0.092702166,27.65
89.546875,-0.081192987,30.96
89.5625,-0.073179281,32.69
89.578125,-0.055591134,32.75
89.59375,-0.047723694,31.18
89.609375,-0.036779712,28.25
89.625,-0.046882522,24.44
89.640625,-0.049766499,20.38
89.65625,-0.066191605,16.65
89.671875,-0.05067065,13.64
89.6875,-0.001633398,11.45
89.703125,0.061859557,9.95
89.71875,0.10583280906825006,8.9
89.734375,0.13157596979204733,8.09
89.75,0.1285656252300323,7.35
89.765625,0.1243089953742357,6.63
89.78125,0.096235837,5.9
89.796875,0.089846636,5.15
89.8125,0.074431557,4.37
89.828125,0.070241107,3.54
89.84375,0.075479288,2.58
89.859375,0.081374874,1.43
89.875,0.083553548,-0.07
89.890625,0.089928326,-2.1
89.90625,0.087913073,-4.85
89.921875,0.089430105,-8.38
89.9375,0.077838089,-12.56
89.953125,0.072999476,-17.11
89.96875,0.070320266,-21.59
89.984375,0.071316574,-25.59
90,0.061118999,-28.83
90.015625,0.070513251,-31.23
90.03125,0.056230031791925775,-32.96
90.046875,0.062917344,-34.3
90.0625,0.054150483107797485,-35.64
90.078125,0.049537281,-37.24
90.09375,0.05352991,-39.16
90.109375,0.044232225744203525,-41.13
90.125,0.050720415,-42.65
90.140625,0.041575226,-43.05
90.15625,0.030709312884784627,-41.72
90.171875,0.021703175079009034,-38.31
90.1875,0.001117738,-32.82
90.203125,0.017059936926910577,-25.62
90.21875,0.034931893,-17.34
90.234375,0.075750121,-8.67
90.25,0.12205522633118288,-0.26
90.265625,0.057143634,7.38
90.28125,0.005084868,13.84
90.296875,-0.033762813,18.83
90.3125,-0.043504465,22.17
90.328125,-0.048179947,23.85
90.34375,0.056562924426786926,24.07
90.359375,0.45644875274152896,23.22
90.375,0.5753129817050631,21.76
90.390625,0.20409683625958316,20.11
90.40625,-0.075937015,18.51
90.421875,-0.16721667,17.02
90.4375,-0.170825748,15.53
90.453125,-0.151458945,13.93
90.46875,-0.131128595,12.09
90.484375,-0.129051451,9.99
90.5,-0.105951257,7.71
90.515625,-0.092103572,5.4
90.53125,-0.078478448,3.35
90.546875,-0.077121248,1.86
90.5625,-0.093979716,1.24
90.578125,-0.111619835,1.59
90.59375,-0.08349361,2.7
90.609375,-0.040876968,4.03
90.625,0.045427853,4.85
90.640625,0.091037916,4.52
90.65625,0.12704266372920006,2.74
90.671875,0.098203708,-0.33
90.6875,0.098922203,-4.16
90.703125,0.084738616,-8.1
90.71875,0.075866472,-11.64
90.734375,0.058102737,-14.53
90.75,0.060421257,-16.83
90.765625,0.049549272,-18.77
90.78125,0.062807282,-20.62
90.796875,0.055205604526117086,-22.63
90.8125,0.048731286324645934,-24.93
90.828125,0.068198829,-27.53
90.84375,0.049971651543916584,-30.27
90.859375,0.048060682,-32.77
90.875,0.033388215265670595,-34.51
90.890625,0.030756328366797026,-34.86
90.90625,0.025304317806810212,-33.31
90.921875,0.035817581,-29.53
90.9375,0.017534877412336024,-23.55
90.953125,0.028661161,-15.71
90.96875,0.022857092383931153,-6.66
90.984375,0.012559182,2.66
91,0.016687415665037494,11.29
91.015625,0.023170590884090687,18.37
91.03125,0.012005549580012617,23.45
91.046875,0.016050146886171027,26.6
91.0625,0.011252961,28.4
91.078125,0.017160973939986366,29.64
91.09375,0.005814754,30.98
91.109375,0.007885836,32.7
91.125,0.019348089941450576,34.54
91.140625,0.049302936,35.99
91.15625,0.10964235762083616,36.53
91.171875,0.11412586713137579,35.95
91.1875,0.046431445953842965,34.49
91.203125,-0.003491948,32.6
91.21875,-0.0274604,30.74
91.234375,-0.046037651,29.09
91.25,-0.032812926,27.62
91.265625,0.15289651091766768,26.19
91.28125,0.5294604494696449,24.85
91.296875,0.49349384346260927,23.86
91.3125,0.07418615,23.57
91.328125,-0.153736426,24.09
91.34375,-0.209598514,25.12
91.359375,-0.202791049,26.06
91.375,-0.184716805,26.31
91.390625,-0.180727088,25.72
91.40625,-0.17321145,24.7
91.421875,-0.150167582,23.84
91.4375,-0.140639187,23.31
91.453125,-0.154847165,22.43
91.46875,-0.171304211,19.83
91.484375,-0.1649608,14.14
91.5,-0.171176956,4.91
91.515625,-0.13636512,-6.95
91.53125,-0.068612606,-19.53
91.546875,0.016911141154730504,-30.9
91.5625,0.061724497177892135,-40.04
91.578125,0.075571367,-47.35
91.59375,0.060431458,-54.13
91.609375,0.048059759,-61.62
91.625,0.031295316250065174,-70.11
91.640625,0.026337899945760124,-78.66
91.65625,0.005512217,-85.59
91.671875,0.002858667,-89.38
91.6875,0.015205069489322603,-89.27
91.703125,0.022715996,-85.52
91.71875,0.020690454839878074,-78.93
91.734375,0.038479598,-70.3
91.75,0.015669919352833694,-60.05
91.765625,0.020732458967638482,-48.24
91.78125,0.020318464243710026,-34.88
91.796875,0.006927634,-20.18
91.8125,0.004078071,-4.8
91.828125,0.000349526,10.34
91.84375,-0.008803369,24.3
91.859375,0.001788917,36.42
91.875,-0.005252027,46.43
91.890625,-0.014919196,54.45
91.90625,0.00039682,60.74
91.921875,-0.003503878,65.58
91.9375,0.000735853,69.07
91.953125,-0.015892646,71.08
91.96875,-0.023163943,71.37
91.984375,0.001108145,69.71
92,-0.005289627,66.08
92.015625,-0.012485001,60.75
92.03125,-0.003355397,54.27
92.046875,0.018197081471015054,47.3
92.0625,0.066654389,40.5
92.078125,0.12355774027895608,34.33
92.09375,0.07132932,28.99
92.109375,0.008183176,24.49
92.125,-0.022252506,20.69
92.140625,-0.036785872,17.49
92.15625,-0.041755833,14.78
92.171875,0.020139877540797935,12.51
92.1875,0.3749197449500403,10.63
92.203125,0.4758969711174674,8.99
92.21875,0.2562096284243504,7.37
92.234375,-0.033954083,5.54
92.25,-0.164889477,3.33
92.265625,-0.150909721,0.7
92.28125,-0.156135448,-2.21
92.296875,-0.124106117,-5.2
92.3125,-0.115169664,-8.09
92.328125,-0.099561109,-10.78
92.34375,-0.095283549,-13.33
92.359375,-0.087646617,-15.82
92.375,-0.102070072,-18.34
92.390625,-0.111789803,-20.9
92.40625,-0.106596833,-23.4
92.421875,-0.09011838,-25.7
92.4375,-0.039690973,-27.63
92.453125,0.036060380939488344,-29.1
92.46875,0.091075736,-30.06
92.484375,0.1218714290927754,-30.58
92.5,0.094871591,-30.72
92.515625,0.10804060527670058,-30.53
92.53125,0.081592546,-30.06
92.546875,0.076055676,-29.28
92.5625,0.053676465,-28.21
92.578125,0.056337714,-26.88
92.59375,0.052238064725664356,-25.39
92.609375,0.058425676,-23.92
92.625,0.061433281,-22.68
92.640625,0.057696838,-21.86
92.65625,0.042963855,-21.53
